trial,sim_response,danger_col,correct,performance,c,w,agent,feat_1,feat_2,feat_3,feat_4,feat_5
83,1,0,0,0.5903614457831325,1.5,skewed1,3,0,1,0,0,0
84,1,0,0,0.5833333333333334,1.5,skewed1,3,1,0,1,0,1
85,0,1,0,0.5764705882352941,1.5,skewed1,3,1,1,0,1,0
86,1,1,1,0.5813953488372093,1.5,skewed1,3,1,1,1,0,0
87,1,1,1,0.5862068965517241,1.5,skewed1,3,1,1,0,0,1
88,1,0,0,0.5795454545454546,1.5,skewed1,3,0,0,0,1,1
89,1,0,0,0.5730337078651685,1.5,skewed1,3,1,0,1,0,0
90,1,0,0,0.5666666666666667,1.5,skewed1,3,1,0,1,1,0
91,0,0,1,0.5714285714285714,1.5,skewed1,3,0,0,1,0,0
92,0,0,1,0.5760869565217391,1.5,skewed1,3,0,1,1,0,1
93,1,0,0,0.5698924731182796,1.5,skewed1,3,1,0,0,0,1
94,0,0,1,0.574468085106383,1.5,skewed1,3,0,0,1,1,0
95,1,1,1,0.5789473684210527,1.5,skewed1,3,1,1,1,1,1
96,0,0,1,0.5833333333333334,1.5,skewed1,3,0,1,1,1,1
1,0,1,0,0,1.5,skewed2,3,1,1,1,0,1
2,0,1,0,0,1.5,skewed2,3,1,1,1,0,0
3,1,0,0,0,1.5,skewed2,3,0,1,0,1,0
4,1,0,0,0,1.5,skewed2,3,0,1,0,0,0
5,1,0,0,0,1.5,skewed2,3,1,0,0,0,0
6,0,0,1,0.16666666666666666,1.5,skewed2,3,0,0,1,1,0
7,1,0,0,0.14285714285714285,1.5,skewed2,3,0,0,0,1,0
8,1,0,0,0.125,1.5,skewed2,3,0,1,1,1,1
9,0,1,0,0.1111111111111111,1.5,skewed2,3,1,1,0,1,1
10,0,0,1,0.2,1.5,skewed2,3,0,1,1,0,0
11,0,1,0,0.18181818181818182,1.5,skewed2,3,1,1,1,1,1
12,1,1,1,0.25,1.5,skewed2,3,1,1,1,0,1
13,1,0,0,0.23076923076923078,1.5,skewed2,3,0,0,1,1,1
14,0,0,1,0.2857142857142857,1.5,skewed2,3,1,0,0,0,1
15,1,0,0,0.26666666666666666,1.5,skewed2,3,0,0,1,1,1
16,1,0,0,0.25,1.5,skewed2,3,1,0,0,0,1
17,0,1,0,0.23529411764705882,1.5,skewed2,3,1,1,1,0,1
18,1,0,0,0.2222222222222222,1.5,skewed2,3,0,0,0,0,1
19,0,0,1,0.2631578947368421,1.5,skewed2,3,1,0,0,0,1
20,1,0,0,0.25,1.5,skewed2,3,0,0,1,1,0
21,1,0,0,0.23809523809523808,1.5,skewed2,3,0,1,1,0,0
22,0,0,1,0.2727272727272727,1.5,skewed2,3,0,0,1,0,1
23,1,0,0,0.2608695652173913,1.5,skewed2,3,0,1,0,1,1
24,0,0,1,0.2916666666666667,1.5,skewed2,3,0,1,1,0,0
25,1,1,1,0.32,1.5,skewed2,3,1,1,0,1,0
26,0,0,1,0.34615384615384615,1.5,skewed2,3,1,0,1,0,1
27,0,0,1,0.37037037037037035,1.5,skewed2,3,1,0,1,0,0
28,0,0,1,0.39285714285714285,1.5,skewed2,3,1,0,1,1,0
29,1,1,1,0.41379310344827586,1.5,skewed2,3,1,1,0,0,1
30,1,0,0,0.4,1.5,skewed2,3,1,0,1,0,0
31,1,0,0,0.3870967741935484,1.5,skewed2,3,0,1,1,0,1
32,1,1,1,0.40625,1.5,skewed2,3,1,1,0,0,0
33,0,0,1,0.42424242424242425,1.5,skewed2,3,0,1,0,0,1
34,0,0,1,0.4411764705882353,1.5,skewed2,3,0,0,1,1,0
35,0,0,1,0.45714285714285713,1.5,skewed2,3,0,1,0,1,0
36,1,0,0,0.4444444444444444,1.5,skewed2,3,0,1,0,1,0
37,0,0,1,0.4594594594594595,1.5,skewed2,3,0,0,1,0,1
38,1,1,1,0.47368421052631576,1.5,skewed2,3,1,1,0,0,0
39,0,0,1,0.48717948717948717,1.5,skewed2,3,0,0,0,0,0
40,0,1,0,0.475,1.5,skewed2,3,1,1,1,1,1
41,0,0,1,0.4878048780487805,1.5,skewed2,3,1,0,0,0,0
42,0,0,1,0.5,1.5,skewed2,3,0,1,0,0,0
43,1,0,0,0.4883720930232558,1.5,skewed2,3,0,0,0,0,0
44,1,0,0,0.4772727272727273,1.5,skewed2,3,0,1,1,1,0
45,0,0,1,0.4888888888888889,1.5,skewed2,3,1,0,0,1,0
46,1,0,0,0.4782608695652174,1.5,skewed2,3,1,0,0,0,0
47,0,0,1,0.48936170212765956,1.5,skewed2,3,0,1,0,0,0
48,0,0,1,0.5,1.5,skewed2,3,0,0,0,0,1
49,1,0,0,0.4897959183673469,1.5,skewed2,3,0,1,1,0,1
50,0,0,1,0.5,1.5,skewed2,3,0,0,0,1,1
51,0,0,1,0.5098039215686274,1.5,skewed2,3,0,0,1,1,1
52,1,0,0,0.5,1.5,skewed2,3,1,0,0,1,1
53,0,1,0,0.49056603773584906,1.5,skewed2,3,1,1,0,0,1
54,0,1,0,0.48148148148148145,1.5,skewed2,3,1,1,1,1,0
55,1,0,0,0.4727272727272727,1.5,skewed2,3,1,0,0,1,0
56,0,0,1,0.48214285714285715,1.5,skewed2,3,1,0,1,1,1
57,0,0,1,0.49122807017543857,1.5,skewed2,3,0,0,0,1,1
58,0,0,1,0.5,1.5,skewed2,3,0,1,0,1,1
59,1,1,1,0.5084745762711864,1.5,skewed2,3,1,1,1,1,0
60,0,0,1,0.5166666666666667,1.5,skewed2,3,1,0,1,1,1
61,0,1,0,0.5081967213114754,1.5,skewed2,3,1,1,1,0,0
62,1,1,1,0.5161290322580645,1.5,skewed2,3,1,1,0,1,1
63,1,1,1,0.5238095238095238,1.5,skewed2,3,1,1,0,0,0
64,0,1,0,0.515625,1.5,skewed2,3,1,1,1,1,1
65,0,0,1,0.5230769230769231,1.5,skewed2,3,1,0,0,1,0
66,1,0,0,0.5151515151515151,1.5,skewed2,3,0,0,1,0,1
67,0,0,1,0.5223880597014925,1.5,skewed2,3,0,1,0,0,1
68,1,1,1,0.5294117647058824,1.5,skewed2,3,1,1,0,1,0
69,1,0,0,0.5217391304347826,1.5,skewed2,3,1,0,1,1,1
70,0,0,1,0.5285714285714286,1.5,skewed2,3,1,0,0,1,1
71,1,0,0,0.5211267605633803,1.5,skewed2,3,0,0,1,0,0
72,1,0,0,0.5138888888888888,1.5,skewed2,3,0,1,1,1,0
73,1,1,1,0.5205479452054794,1.5,skewed2,3,1,1,1,0,0
74,0,0,1,0.527027027027027,1.5,skewed2,3,0,0,1,0,0
75,1,0,0,0.52,1.5,skewed2,3,1,0,1,0,0
76,1,0,0,0.5131578947368421,1.5,skewed2,3,0,1,1,0,1
77,1,0,0,0.5064935064935064,1.5,skewed2,3,0,0,0,1,0
78,0,1,0,0.5,1.5,skewed2,3,1,1,0,1,0
79,1,0,0,0.4936708860759494,1.5,skewed2,3,0,0,1,0,0
80,0,0,1,0.5,1.5,skewed2,3,1,0,1,1,0
81,0,0,1,0.5061728395061729,1.5,skewed2,3,0,1,1,1,0
82,1,0,0,0.5,1.5,skewed2,3,0,0,0,1,0
83,0,0,1,0.5060240963855421,1.5,skewed2,3,1,0,1,1,0
84,1,1,1,0.5119047619047619,1.5,skewed2,3,1,1,1,1,0
85,1,0,0,0.5058823529411764,1.5,skewed2,3,0,0,0,0,1
86,0,1,0,0.5,1.5,skewed2,3,1,1,0,0,1
87,1,0,0,0.4942528735632184,1.5,skewed2,3,0,1,0,1,1
88,0,0,1,0.5,1.5,skewed2,3,1,0,0,1,1
89,1,0,0,0.4943820224719101,1.5,skewed2,3,1,0,1,0,1
90,0,0,1,0.5,1.5,skewed2,3,0,0,0,1,1
91,1,0,0,0.4945054945054945,1.5,skewed2,3,1,0,1,0,1
92,0,1,0,0.4891304347826087,1.5,skewed2,3,1,1,0,1,1
93,0,0,1,0.4946236559139785,1.5,skewed2,3,0,1,0,0,1
94,0,0,1,0.5,1.5,skewed2,3,0,1,1,1,1
95,1,0,0,0.49473684210526314,1.5,skewed2,3,0,1,1,1,1
96,0,0,1,0.5,1.5,skewed2,3,0,0,0,0,0
1,0,0,1,1,2,equal,3,0,0,1,1,0
2,1,0,0,0.5,2,equal,3,0,0,1,0,1
3,0,0,1,0.6666666666666666,2,equal,3,0,0,1,0,0
4,1,1,1,0.75,2,equal,3,1,1,1,1,1
5,0,0,1,0.8,2,equal,3,0,1,0,0,0
6,1,1,1,0.8333333333333334,2,equal,3,1,1,0,1,0
7,1,0,0,0.7142857142857143,2,equal,3,0,0,0,0,1
8,0,1,0,0.625,2,equal,3,1,1,1,1,0
9,1,1,1,0.6666666666666666,2,equal,3,1,1,0,0,0
10,1,0,0,0.6,2,equal,3,1,0,0,1,1
11,0,0,1,0.6363636363636364,2,equal,3,1,0,0,0,1
12,0,0,1,0.6666666666666666,2,equal,3,1,0,1,0,1
13,0,0,1,0.6923076923076923,2,equal,3,1,0,0,0,1
14,1,0,0,0.6428571428571429,2,equal,3,0,0,1,1,0
15,1,0,0,0.6,2,equal,3,1,0,0,0,0
16,1,0,0,0.5625,2,equal,3,0,1,0,1,0
17,0,0,1,0.5882352941176471,2,equal,3,0,1,1,1,0
18,1,0,0,0.5555555555555556,2,equal,3,0,1,1,1,0
19,0,0,1,0.5789473684210527,2,equal,3,0,1,1,1,1
20,0,0,1,0.6,2,equal,3,1,0,1,0,0
21,0,0,1,0.6190476190476191,2,equal,3,1,0,1,1,0
22,0,0,1,0.6363636363636364,2,equal,3,1,0,0,0,1
23,1,1,1,0.6521739130434783,2,equal,3,1,1,1,0,0
24,1,0,0,0.625,2,equal,3,0,0,0,1,1
25,1,0,0,0.6,2,equal,3,0,0,1,0,0
26,1,0,0,0.5769230769230769,2,equal,3,0,0,1,0,1
27,0,1,0,0.5555555555555556,2,equal,3,1,1,0,0,1
28,1,0,0,0.5357142857142857,2,equal,3,1,0,1,1,1
29,1,1,1,0.5517241379310345,2,equal,3,1,1,0,0,1
30,0,0,1,0.5666666666666667,2,equal,3,0,0,0,1,0
31,1,0,0,0.5483870967741935,2,equal,3,0,1,1,0,1
32,1,1,1,0.5625,2,equal,3,1,1,0,0,1
33,1,0,0,0.5454545454545454,2,equal,3,0,1,1,0,0
34,1,1,1,0.5588235294117647,2,equal,3,1,1,0,1,1
35,0,0,1,0.5714285714285714,2,equal,3,1,0,1,1,1
36,1,0,0,0.5555555555555556,2,equal,3,0,0,1,0,1
37,1,1,1,0.5675675675675675,2,equal,3,1,1,0,1,1
38,0,1,0,0.5526315789473685,2,equal,3,1,1,0,0,0
39,0,0,1,0.5641025641025641,2,equal,3,1,0,0,1,1
40,0,1,0,0.55,2,equal,3,1,1,1,1,0
41,0,0,1,0.5609756097560976,2,equal,3,0,0,0,1,1
42,0,0,1,0.5714285714285714,2,equal,3,0,1,1,0,0
43,0,0,1,0.5813953488372093,2,equal,3,1,0,1,0,0
44,0,0,1,0.5909090909090909,2,equal,3,0,0,1,0,0
45,0,0,1,0.6,2,equal,3,1,0,1,0,1
46,0,0,1,0.6086956521739131,2,equal,3,1,0,1,0,0
47,0,1,0,0.5957446808510638,2,equal,3,1,1,1,0,1
48,0,1,0,0.5833333333333334,2,equal,3,1,1,1,0,1
49,0,0,1,0.5918367346938775,2,equal,3,0,1,1,1,0
50,0,0,1,0.6,2,equal,3,1,0,1,0,1
51,0,0,1,0.6078431372549019,2,equal,3,0,0,0,0,0
52,0,0,1,0.6153846153846154,2,equal,3,0,0,0,1,0
53,1,1,1,0.6226415094339622,2,equal,3,1,1,1,0,1
54,1,1,1,0.6296296296296297,2,equal,3,1,1,0,0,0
55,0,0,1,0.6363636363636364,2,equal,3,0,0,1,1,1
56,1,1,1,0.6428571428571429,2,equal,3,1,1,1,1,0
57,1,0,0,0.631578947368421,2,equal,3,0,1,0,0,1
58,0,0,1,0.6379310344827587,2,equal,3,0,0,0,0,1
59,0,0,1,0.6440677966101694,2,equal,3,1,0,0,1,1
60,0,1,0,0.6333333333333333,2,equal,3,1,1,0,1,0
61,1,0,0,0.6229508196721312,2,equal,3,0,1,0,1,1
62,0,0,1,0.6290322580645161,2,equal,3,0,0,0,1,0
63,0,0,1,0.6349206349206349,2,equal,3,0,0,0,0,0
64,1,0,0,0.625,2,equal,3,0,1,0,1,1
65,0,0,1,0.6307692307692307,2,equal,3,0,0,0,0,1
66,1,0,0,0.6212121212121212,2,equal,3,0,1,1,0,1
67,1,0,0,0.6119402985074627,2,equal,3,0,1,1,1,1
68,1,0,0,0.6029411764705882,2,equal,3,0,1,1,0,0
69,1,1,1,0.6086956521739131,2,equal,3,1,1,1,1,1
70,1,0,0,0.6,2,equal,3,0,1,0,0,0
71,0,1,0,0.5915492957746479,2,equal,3,1,1,0,1,1
72,0,0,1,0.5972222222222222,2,equal,3,1,0,1,1,1
73,0,0,1,0.6027397260273972,2,equal,3,1,0,0,0,0
74,1,1,1,0.6081081081081081,2,equal,3,1,1,1,0,0
75,1,0,0,0.6,2,equal,3,1,0,0,1,0
76,0,0,1,0.6052631578947368,2,equal,3,0,0,1,1,1
77,0,0,1,0.6103896103896104,2,equal,3,1,0,0,1,0
78,0,0,1,0.6153846153846154,2,equal,3,0,1,1,1,1
79,1,1,1,0.620253164556962,2,equal,3,1,1,0,1,0
80,1,0,0,0.6125,2,equal,3,1,0,1,1,0
81,0,0,1,0.6172839506172839,2,equal,3,1,0,0,1,0
82,1,0,0,0.6097560975609756,2,equal,3,0,1,1,0,1
83,0,0,1,0.6144578313253012,2,equal,3,0,0,1,1,0
84,0,0,1,0.6190476190476191,2,equal,3,0,1,0,0,1
85,1,0,0,0.611764705882353,2,equal,3,1,0,1,1,0
86,0,0,1,0.6162790697674418,2,equal,3,0,1,0,1,0
87,0,0,1,0.6206896551724138,2,equal,3,0,0,1,1,1
88,1,0,0,0.6136363636363636,2,equal,3,0,1,0,1,1
89,0,0,1,0.6179775280898876,2,equal,3,0,0,0,0,0
90,0,0,1,0.6222222222222222,2,equal,3,0,1,0,0,1
91,1,1,1,0.6263736263736264,2,equal,3,1,1,1,0,0
92,1,0,0,0.6195652173913043,2,equal,3,0,1,0,1,0
93,0,0,1,0.6236559139784946,2,equal,3,0,0,0,1,1
94,1,1,1,0.6276595744680851,2,equal,3,1,1,1,1,1
95,1,0,0,0.6210526315789474,2,equal,3,0,1,0,0,0
96,0,0,1,0.625,2,equal,3,1,0,0,0,0
1,1,1,1,1,2,skewed1,3,1,1,1,0,0
2,1,0,0,0.5,2,skewed1,3,0,0,0,1,1
3,0,0,1,0.6666666666666666,2,skewed1,3,1,0,1,1,1
4,0,0,1,0.75,2,skewed1,3,0,0,0,1,0
5,1,0,0,0.6,2,skewed1,3,1,0,1,1,0
6,0,0,1,0.6666666666666666,2,skewed1,3,1,0,0,1,1
7,1,0,0,0.5714285714285714,2,skewed1,3,0,1,0,1,1
8,1,1,1,0.625,2,skewed1,3,1,1,0,1,1
9,0,0,1,0.6666666666666666,2,skewed1,3,0,1,1,0,0
10,1,1,1,0.7,2,skewed1,3,1,1,0,0,1
11,0,1,0,0.6363636363636364,2,skewed1,3,1,1,1,0,1
12,0,0,1,0.6666666666666666,2,skewed1,3,1,0,1,1,1
13,1,0,0,0.6153846153846154,2,skewed1,3,1,0,1,1,1
14,1,0,0,0.5714285714285714,2,skewed1,3,0,1,1,1,1
15,1,0,0,0.5333333333333333,2,skewed1,3,0,1,1,0,1
16,0,0,1,0.5625,2,skewed1,3,0,1,1,0,1
17,0,0,1,0.5882352941176471,2,skewed1,3,0,0,0,1,1
18,1,0,0,0.5555555555555556,2,skewed1,3,0,1,0,1,0
19,1,1,1,0.5789473684210527,2,skewed1,3,1,1,0,0,1
20,0,0,1,0.6,2,skewed1,3,0,1,0,1,0
21,1,1,1,0.6190476190476191,2,skewed1,3,1,1,0,0,0
22,0,0,1,0.6363636363636364,2,skewed1,3,0,0,0,1,1
23,0,0,1,0.6521739130434783,2,skewed1,3,1,0,0,1,0
24,0,0,1,0.6666666666666666,2,skewed1,3,0,1,0,0,0
25,0,0,1,0.68,2,skewed1,3,0,0,0,0,0
26,0,0,1,0.6923076923076923,2,skewed1,3,1,0,1,0,1
27,1,0,0,0.6666666666666666,2,skewed1,3,0,0,1,0,0
28,0,0,1,0.6785714285714286,2,skewed1,3,0,0,1,1,0
29,0,0,1,0.6896551724137931,2,skewed1,3,0,0,0,1,0
30,0,0,1,0.7,2,skewed1,3,1,0,0,0,1
31,0,0,1,0.7096774193548387,2,skewed1,3,0,1,1,1,1
32,0,0,1,0.71875,2,skewed1,3,1,0,0,1,0
33,0,0,1,0.7272727272727273,2,skewed1,3,0,0,0,0,1
34,1,1,1,0.7352941176470589,2,skewed1,3,1,1,0,0,0
35,0,0,1,0.7428571428571429,2,skewed1,3,0,0,1,0,0
36,0,0,1,0.75,2,skewed1,3,1,0,0,0,1
37,0,0,1,0.7567567567567568,2,skewed1,3,0,0,1,0,1
38,0,0,1,0.7631578947368421,2,skewed1,3,0,0,1,1,1
39,0,0,1,0.7692307692307693,2,skewed1,3,1,0,1,1,0
40,1,1,1,0.775,2,skewed1,3,1,1,0,1,0
41,1,1,1,0.7804878048780488,2,skewed1,3,1,1,0,1,0
42,0,0,1,0.7857142857142857,2,skewed1,3,0,1,0,1,1
43,1,1,1,0.7906976744186046,2,skewed1,3,1,1,0,0,1
44,0,0,1,0.7954545454545454,2,skewed1,3,1,0,1,1,0
45,0,0,1,0.8,2,skewed1,3,0,0,0,0,1
46,0,0,1,0.8043478260869565,2,skewed1,3,0,1,1,0,0
47,0,0,1,0.8085106382978723,2,skewed1,3,0,1,0,0,1
48,1,1,1,0.8125,2,skewed1,3,1,1,0,0,0
49,1,1,1,0.8163265306122449,2,skewed1,3,1,1,1,1,1
50,0,0,1,0.82,2,skewed1,3,0,1,1,0,1
51,1,0,0,0.803921568627451,2,skewed1,3,1,0,0,1,1
52,0,0,1,0.8076923076923077,2,skewed1,3,1,0,0,0,0
53,1,0,0,0.7924528301886793,2,skewed1,3,0,0,0,0,0
54,0,0,1,0.7962962962962963,2,skewed1,3,0,0,1,0,1
55,1,1,1,0.8,2,skewed1,3,1,1,1,0,1
56,1,0,0,0.7857142857142857,2,skewed1,3,1,0,0,0,0
57,0,0,1,0.7894736842105263,2,skewed1,3,0,0,1,1,1
58,1,0,0,0.7758620689655172,2,skewed1,3,1,0,0,1,1
59,1,1,1,0.7796610169491526,2,skewed1,3,1,1,1,1,0
60,1,0,0,0.7666666666666667,2,skewed1,3,1,0,0,1,0
61,0,0,1,0.7704918032786885,2,skewed1,3,0,1,0,1,1
62,1,1,1,0.7741935483870968,2,skewed1,3,1,1,0,1,1
63,1,0,0,0.7619047619047619,2,skewed1,3,1,0,1,0,0
64,0,0,1,0.765625,2,skewed1,3,0,1,1,0,0
65,0,0,1,0.7692307692307693,2,skewed1,3,0,0,1,1,1
66,1,0,0,0.7575757575757576,2,skewed1,3,1,0,1,0,1
67,1,1,1,0.7611940298507462,2,skewed1,3,1,1,1,0,0
68,0,0,1,0.7647058823529411,2,skewed1,3,0,1,0,0,1
69,1,1,1,0.7681159420289855,2,skewed1,3,1,1,1,1,1
70,0,0,1,0.7714285714285715,2,skewed1,3,0,1,1,1,0
71,0,0,1,0.7746478873239436,2,skewed1,3,1,0,1,0,0
72,1,0,0,0.7638888888888888,2,skewed1,3,0,1,0,0,0
73,0,0,1,0.7671232876712328,2,skewed1,3,1,0,0,0,1
74,0,0,1,0.7702702702702703,2,skewed1,3,1,0,1,0,0
75,1,0,0,0.76,2,skewed1,3,0,0,1,0,1
76,1,1,1,0.7631578947368421,2,skewed1,3,1,1,0,1,1
77,0,0,1,0.7662337662337663,2,skewed1,3,0,1,1,1,0
78,1,1,1,0.7692307692307693,2,skewed1,3,1,1,1,0,0
79,1,1,1,0.7721518987341772,2,skewed1,3,1,1,1,0,1
80,1,0,0,0.7625,2,skewed1,3,0,1,0,0,1
81,0,0,1,0.7654320987654321,2,skewed1,3,0,0,0,1,0
82,1,1,1,0.7682926829268293,2,skewed1,3,1,1,1,1,0
83,0,0,1,0.7710843373493976,2,skewed1,3,0,0,1,1,0
84,1,1,1,0.7738095238095238,2,skewed1,3,1,1,1,1,0
85,1,1,1,0.7764705882352941,2,skewed1,3,1,1,0,1,0
86,1,0,0,0.7674418604651163,2,skewed1,3,0,0,0,0,1
87,0,0,1,0.7701149425287356,2,skewed1,3,0,1,1,1,0
88,0,0,1,0.7727272727272727,2,skewed1,3,0,1,0,1,0
89,0,0,1,0.7752808988764045,2,skewed1,3,1,0,1,0,1
90,1,0,0,0.7666666666666667,2,skewed1,3,0,0,0,0,0
91,0,0,1,0.7692307692307693,2,skewed1,3,0,0,1,1,0
92,0,0,1,0.7717391304347826,2,skewed1,3,0,1,0,0,0
93,0,0,1,0.7741935483870968,2,skewed1,3,0,1,1,1,1
94,1,1,1,0.776595744680851,2,skewed1,3,1,1,1,1,1
95,0,0,1,0.7789473684210526,2,skewed1,3,0,0,1,0,0
96,1,0,0,0.7708333333333334,2,skewed1,3,1,0,0,0,0
1,1,1,1,1,2,skewed2,3,1,1,1,0,0
2,1,1,1,1,2,skewed2,3,1,1,0,0,0
3,1,0,0,0.6666666666666666,2,skewed2,3,0,0,1,0,0
4,1,1,1,0.75,2,skewed2,3,1,1,0,0,1
5,1,1,1,0.8,2,skewed2,3,1,1,1,0,1
6,0,0,1,0.8333333333333334,2,skewed2,3,0,1,1,0,0
7,0,0,1,0.8571428571428571,2,skewed2,3,0,1,1,1,0
8,0,0,1,0.875,2,skewed2,3,0,1,1,1,1
9,1,0,0,0.7777777777777778,2,skewed2,3,0,1,0,0,1
10,0,0,1,0.8,2,skewed2,3,1,0,1,0,0
11,0,0,1,0.8181818181818182,2,skewed2,3,1,0,0,0,0
12,1,0,0,0.75,2,skewed2,3,1,0,0,1,0
13,1,0,0,0.6923076923076923,2,skewed2,3,1,0,0,0,0
14,0,1,0,0.6428571428571429,2,skewed2,3,1,1,1,1,1
15,1,0,0,0.6,2,skewed2,3,0,0,0,1,1
16,1,0,0,0.5625,2,skewed2,3,0,0,0,0,0
17,1,1,1,0.5882352941176471,2,skewed2,3,1,1,1,0,1
18,0,0,1,0.6111111111111112,2,skewed2,3,0,0,0,1,0
19,0,1,0,0.5789473684210527,2,skewed2,3,1,1,1,1,0
20,1,0,0,0.55,2,skewed2,3,0,1,1,0,0
21,0,0,1,0.5714285714285714,2,skewed2,3,0,1,0,0,1
22,0,0,1,0.5909090909090909,2,skewed2,3,0,0,0,0,1
23,0,0,1,0.6086956521739131,2,skewed2,3,0,0,1,1,1
24,1,0,0,0.5833333333333334,2,skewed2,3,0,1,0,1,1
25,0,0,1,0.6,2,skewed2,3,1,0,0,0,1
26,0,0,1,0.6153846153846154,2,skewed2,3,0,0,1,0,1
27,1,0,0,0.5925925925925926,2,skewed2,3,1,0,0,1,0
28,0,0,1,0.6071428571428571,2,skewed2,3,1,0,1,1,0
29,1,0,0,0.5862068965517241,2,skewed2,3,1,0,1,1,0
30,1,1,1,0.6,2,skewed2,3,1,1,0,0,1
31,1,1,1,0.6129032258064516,2,skewed2,3,1,1,1,1,1
32,1,0,0,0.59375,2,skewed2,3,1,0,1,1,0
33,0,0,1,0.6060606060606061,2,skewed2,3,1,0,1,0,0
34,0,0,1,0.6176470588235294,2,skewed2,3,0,0,1,1,0
35,1,0,0,0.6,2,skewed2,3,0,1,0,0,0
36,0,0,1,0.6111111111111112,2,skewed2,3,0,1,0,0,0
37,0,1,0,0.5945945945945946,2,skewed2,3,1,1,0,1,0
38,0,0,1,0.6052631578947368,2,skewed2,3,0,0,0,1,0
39,0,0,1,0.6153846153846154,2,skewed2,3,1,0,0,1,0
40,1,0,0,0.6,2,skewed2,3,0,1,1,0,1
41,0,1,0,0.5853658536585366,2,skewed2,3,1,1,0,1,1
42,0,0,1,0.5952380952380952,2,skewed2,3,1,0,0,0,1
43,0,0,1,0.6046511627906976,2,skewed2,3,1,0,0,1,1
44,1,0,0,0.5909090909090909,2,skewed2,3,0,1,1,1,1
45,1,0,0,0.5777777777777777,2,skewed2,3,0,0,0,0,0
46,1,0,0,0.5652173913043478,2,skewed2,3,0,1,0,1,1
47,1,0,0,0.5531914893617021,2,skewed2,3,0,0,0,1,1
48,1,1,1,0.5625,2,skewed2,3,1,1,0,1,1
49,0,1,0,0.5510204081632653,2,skewed2,3,1,1,0,1,0
50,0,0,1,0.56,2,skewed2,3,0,1,1,1,0
51,1,0,0,0.5490196078431373,2,skewed2,3,0,1,0,1,0
52,1,1,1,0.5576923076923077,2,skewed2,3,1,1,0,1,0
53,0,0,1,0.5660377358490566,2,skewed2,3,0,0,0,0,0
54,1,0,0,0.5555555555555556,2,skewed2,3,1,0,0,0,1
55,0,0,1,0.5636363636363636,2,skewed2,3,0,1,0,0,1
56,0,0,1,0.5714285714285714,2,skewed2,3,0,0,1,1,0
57,1,0,0,0.5614035087719298,2,skewed2,3,0,0,0,1,1
58,1,0,0,0.5517241379310345,2,skewed2,3,0,0,1,0,1
59,1,0,0,0.5423728813559322,2,skewed2,3,1,0,1,0,1
60,0,0,1,0.55,2,skewed2,3,0,0,1,1,0
61,1,0,0,0.5409836065573771,2,skewed2,3,0,0,1,1,1
62,0,1,0,0.532258064516129,2,skewed2,3,1,1,0,0,1
63,0,0,1,0.5396825396825397,2,skewed2,3,0,0,0,1,0
64,0,0,1,0.546875,2,skewed2,3,0,1,1,0,1
65,0,0,1,0.5538461538461539,2,skewed2,3,0,0,0,0,1
66,1,0,0,0.5454545454545454,2,skewed2,3,1,0,1,0,0
67,1,0,0,0.5373134328358209,2,skewed2,3,1,0,0,1,1
68,1,0,0,0.5294117647058824,2,skewed2,3,1,0,1,1,1
69,1,0,0,0.5217391304347826,2,skewed2,3,0,0,1,0,0
70,1,0,0,0.5142857142857142,2,skewed2,3,0,1,0,1,1
71,0,1,0,0.5070422535211268,2,skewed2,3,1,1,0,0,0
72,1,0,0,0.5,2,skewed2,3,0,1,1,1,1
73,1,1,1,0.5068493150684932,2,skewed2,3,1,1,1,1,1
74,0,0,1,0.5135135135135135,2,skewed2,3,0,1,1,1,0
75,0,0,1,0.52,2,skewed2,3,0,0,0,0,1
76,1,1,1,0.5263157894736842,2,skewed2,3,1,1,0,0,0
77,0,0,1,0.5324675324675324,2,skewed2,3,1,0,1,0,1
78,1,1,1,0.5384615384615384,2,skewed2,3,1,1,1,1,0
79,1,0,0,0.5316455696202531,2,skewed2,3,0,0,1,0,0
80,1,1,1,0.5375,2,skewed2,3,1,1,1,0,1
81,1,0,0,0.5308641975308642,2,skewed2,3,0,1,0,1,0
82,1,0,0,0.524390243902439,2,skewed2,3,0,0,1,0,1
83,1,0,0,0.5180722891566265,2,skewed2,3,0,1,1,0,1
84,1,0,0,0.5119047619047619,2,skewed2,3,1,0,1,0,1
85,0,0,1,0.5176470588235295,2,skewed2,3,1,0,1,1,1
86,1,1,1,0.5232558139534884,2,skewed2,3,1,1,0,1,1
87,0,1,0,0.5172413793103449,2,skewed2,3,1,1,1,0,0
88,0,0,1,0.5227272727272727,2,skewed2,3,0,0,1,1,1
89,1,0,0,0.5168539325842697,2,skewed2,3,1,0,1,1,1
90,1,0,0,0.5111111111111111,2,skewed2,3,0,1,0,0,0
91,0,0,1,0.5164835164835165,2,skewed2,3,1,0,0,1,1
92,0,0,1,0.5217391304347826,2,skewed2,3,1,0,0,0,0
93,0,1,0,0.5161290322580645,2,skewed2,3,1,1,1,1,0
94,1,0,0,0.5106382978723404,2,skewed2,3,0,1,0,1,0
95,1,1,1,0.5157894736842106,2,skewed2,3,1,1,1,0,0
96,1,0,0,0.5104166666666666,2,skewed2,3,0,1,1,0,0
1,0,0,1,1,2.5,equal,3,0,0,1,1,0
2,0,0,1,1,2.5,equal,3,1,0,0,1,0
